9.000000000000001055e-02,0.0691466,0.0999154,0.136219,0.177988,0.225143,0.277596,0.230046,0.337132,0.61537,0.628988,0.451947,0.466827,0.514449,0.661234,1.06663,1.03668,1.28646,1.25787,1.31129,1.22195,1.20579,0.783638,1.40655,1.35401,1.64206,1.32634,1.11032,1.92849,3.26104,3.12907,3.40087,4.21706,4.22393,3.61325,1.29421,1.11127,1.08898,0.40332,1.30061,1.00538,0.651456,3.00661,3.40433,1.28056,0.98234,1.2135,2.13455,4.89978,4.99246,3.49019,3.3257,5.24789,5.32557,5.39962,5.47011,5.53716,5.60088,5.66138,5.7188,5.77328,5.82494,5.87393,5.92038,5.96444,6.00622
9.333333333333333759e-02,0.0717219,0.103636,0.141292,0.184616,0.233526,0.287931,0.655166,0.875665,0.812075,0.613714,0.427491,0.317006,0.81286,0.468162,0.630433,1.02874,1.41726,1.05634,1.71427,1.5095,1.84614,1.51928,1.80545,2.01306,1.7988,1.54113,1.30793,1.37494,2.59377,3.63552,3.38233,4.19682,4.07982,3.7601,2.08063,1.39573,1.86306,0.635559,0.949971,0.875432,1.64084,3.24131,1.7252,1.89715,2.21502,3.28457,2.54122,5.04056,5.13275,5.22091,5.30506,5.38524,5.46155,5.53405,3.15795,5.66815,5.73001,5.7886,5.84406,5.89656,5.94624,5.99325,6.03775,6.07988,6.11977
9.666666666666667851e-02,0.0742988,0.10736,0.146367,0.191247,0.241914,0.298271,0.359054,0.601562,0.500381,0.667669,0.387946,0.273601,0.84201,0.612225,1.29292,1.2713,1.34111,1.70197,2.00382,1.60244,1.70119,0.710185,1.51307,1.85397,1.57975,2.70797,2.28699,1.65055,2.91135,2.41585,3.45763,4.14662,1.76891,1.99288,0.887554,1.73975,1.3278,2.00452,2.0608,0.825808,1.44798,2.56219,1.34382,2.77434,2.1052,3.34345,5.0811,5.17677,5.26813,5.35522,5.43807,5.51678,5.59144,5.66217,3.37578,5.79244,5.85229,5.90883,5.96224,6.01268,6.06032,6.10533,6.14787,6.18808,6.22611
1.000000000000000056e-01,0.0768773,0.111085,0.151446,0.197883,0.250306,0.153085,0.350256,0.791514,0.275394,0.535921,0.547784,0.197076,0.871173,0.561266,1.4244,1.1324,1.48657,1.58231,1.75278,1.60749,1.35109,1.00942,0.745599,1.9798,2.46923,2.88343,2.43364,1.81434,3.36329,3.98811,2.48172,3.00127,1.53056,1.3038,0.535653,0.63993,1.07395,0.616198,1.71858,0.819813,0.798553,3.28323,2.97108,1.12706,2.1107,5.11415,5.2135,5.30829,5.39851,5.48422,3.37221,5.64248,3.24798,4.38839,3.83412,5.91016,5.96788,6.0223,6.07359,6.12195,6.16755,6.21056,6.25116,6.2895,6.32574
1.103448275862069089e-01,0.0848906,0.122663,0.16723,0.218503,0.276387,0.252791,0.387328,1.09585,0.610372,0.618503,0.516796,0.0307778,0.114776,0.360373,0.707841,1.20977,1.6955,1.85926,1.90365,1.89623,1.51446,1.09853,1.26645,2.01349,2.68038,2.89467,2.16232,2.1041,2.61996,2.44291,2.10562,3.17811,1.69476,1.12914,1.00989,0.634987,0.857318,0.398566,0.702758,1.07838,2.48502,3.55515,1.10378,1.35142,3.32238,5.50013,5.59562,5.68577,5.77069,5.85055,5.92556,5.99593,6.06192,6.12375,6.18169,6.23599,6.2869,6.33466,6.37949,6.42163,6.4613,6.49869,nan,nan,nan
1.206896551724137984e-01,0.0929219,0.134267,0.183048,0.239169,0.302522,0.372382,0.586686,0.621153,0.68167,0.644013,0.624387,0.846449,0.599391,1.12579,0.960283,1.34331,2.05151,2.13025,2.46061,1.75633,1.2375,1.33959,1.67645,3.12086,2.66348,2.51994,2.5719,2.15667,2.65551,2.78194,3.17565,3.37151,1.37352,1.9657,0.841141,1.12448,0.751265,0.467229,1.36165,0.835539,2.42547,3.48026,3.59843,2.39018,4.89537,5.84396,4.8613,5.41234,6.09412,6.16658,6.2341,6.29701,3.7454,6.41037,6.46148,6.50931,6.55415,nan,nan,nan,nan,nan,nan,nan,nan
1.310344827586207017e-01,0.100973,0.145899,0.198903,0.259883,0.328719,0.151144,0.495904,0.549406,1.11182,0.612964,0.67035,0.63751,0.38183,1.32359,0.993026,1.37331,1.97411,2.1402,2.17375,1.98171,1.43427,1.14696,2.13708,2.5753,2.98836,2.62284,2.13027,2.47098,2.08453,3.49916,3.65811,2.15828,1.73782,0.980973,0.67883,0.863845,0.956588,1.38622,0.986435,2.2241,4.26,4.2035,2.80591,3.835,6.0578,6.14545,6.22675,6.30211,6.37197,6.43677,6.49698,6.55303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.413793103448275912e-01,0.109045,0.157562,0.214801,0.28065,0.354981,0.284083,0.628798,0.764416,1.17652,0.556543,0.763056,0.655045,0.489488,1.58312,0.992987,1.54356,2.08186,2.11378,2.44793,2.02881,1.25319,1.10075,2.18913,2.69226,2.59484,2.22906,1.99433,1.99769,3.33426,2.83337,3.19482,1.8892,1.34821,0.779556,0.999642,0.650435,1.23635,0.904325,2.04073,2.95739,5.9382,3.60626,2.39967,5.31629,5.99126,4.49556,3.82132,5.4191,4.6871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.517241379310345084e-01,0.117141,0.169258,0.230743,0.301475,0.381315,0.34672,0.697526,0.825772,1.13075,0.467196,0.712056,0.924716,0.800085,1.13688,1.2338,1.59831,2.19445,2.33811,2.35387,1.95768,1.1604,1.14699,2.00291,1.86453,1.83581,2.65444,1.84809,2.29772,2.85094,2.11024,4.07969,2.35032,2.02356,1.47957,1.10288,1.57191,1.20301,1.02562,2.00308,1.89481,4.51321,3.59848,2.13325,4.86976,4.16068,4.48946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.620689655172413979e-01,0.125262,0.18099,0.246733,0.322362,0.407727,0.76819,0.522131,0.792776,0.967329,0.778935,0.681602,1.08023,0.726974,1.12627,1.10412,1.73229,2.23693,2.45797,2.58391,2.35087,1.73439,1.76273,2.12071,2.29543,2.08767,2.66295,2.28793,2.44542,3.58629,2.83766,3.14402,2.96544,0.990193,1.55341,1.02521,0.939237,1.16071,0.753471,1.48482,5.28018,4.79621,3.17266,3.12892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.724137931034482873e-01,0.13341,0.19276,0.262775,0.343315,0.434221,0.639355,0.572208,0.614886,0.722731,0.90683,0.866947,1.00467,0.947396,1.09392,1.67143,1.78733,2.32187,2.20675,2.41079,1.82834,1.71391,1.82671,2.48529,2.04521,2.37098,1.9255,2.72597,2.74966,3.85784,2.78874,2.72918,3.08648,2.14333,1.26694,1.30886,0.937305,0.669354,1.57892,1.09814,2.63955,4.66122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.827586206896552046e-01,0.141586,0.204571,0.278872,0.36434,0.460803,0.665476,0.685923,0.799966,0.788639,0.879407,0.897857,1.32029,0.991436,1.58656,2.069,1.88015,2.34058,2.24525,2.43923,1.94946,1.75728,1.64739,2.2201,2.01921,3.45891,2.61926,2.8832,2.73763,4.16537,2.47135,3.29092,3.34115,1.29539,1.19005,1.80263,1.0744,1.32299,1.98117,3.15717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
